canonical_url,date_published,domain,from_user_botscore,from_user_id,from_user_screen_name,id,is_mention,original_query,pub_date,site_domain,site_type,title,to_user_botscore,to_user_id,to_user_screen_name,tweet_created_at,tweet_id,tweet_type,tweet_url,url_id,url_raw
,2019-07-17T14:21:20Z,,0.0299138,3080285931,_hacheerre,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:21:20Z,,claim,,,1151248825534877699,putafrancesaaa,2019-07-17T14:21:20Z,1151497112502321155,retweet,https://twitter.com/_hacheerre/status/1151497112502321155,,
,2019-07-17T14:21:21Z,,0.0959028,712457457654587392,delanadapr,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:21:21Z,,claim,,0.0607801,299044962,LuisYoPR,2019-07-17T14:21:21Z,1151497117031993344,retweet,https://twitter.com/delanadapr/status/1151497117031993344,,
,2019-07-17T14:21:21Z,,0.0562449,17205623,bonnevivante,,true,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:21:21Z,,claim,,0.027614,1322632638,WisinOficial,2019-07-17T14:21:21Z,1151497120555257856,mention,https://twitter.com/bonnevivante/status/1151497120555257856,,
,2019-07-17T14:21:22Z,,0.0323988,2152186328,309Navi,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:21:22Z,,claim,,0.0379801,3460875749,pjmiguel7,2019-07-17T14:21:22Z,1151497121507500037,retweet,https://twitter.com/309Navi/status/1151497121507500037,,
,2019-07-17T14:21:22Z,,0.0323988,2152186328,309Navi,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:21:22Z,,claim,,0.0299138,1666485008,BenitoCamelou,2019-07-17T14:21:22Z,1151497123050901504,retweet,https://twitter.com/309Navi/status/1151497123050901504,,
,2019-07-17T14:21:23Z,,0.0959028,160272125,TATACHARBONIER,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:21:23Z,,claim,,0.0656556,508225049,LaPelucaDeOlivo,2019-07-17T14:21:23Z,1151497125974478848,quote,https://twitter.com/TATACHARBONIER/status/1151497125974478848,,
,2019-07-17T14:21:24Z,,0.027614,39203045,Residente,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:21:24Z,,claim,,0.0350826,57767710,Mega_Gorote,2019-07-17T14:21:24Z,1151497132932849665,quote,https://twitter.com/Residente/status/1151497132932849665,,
,2019-07-17T14:21:25Z,,0.0411067,1129730551,fernan_laureano,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:21:25Z,,claim,,0.0254864,3192660080,alejandramr1_,2019-07-17T14:21:25Z,1151497133251596290,retweet,https://twitter.com/fernan_laureano/status/1151497133251596290,,
,2019-07-17T14:21:27Z,,0.0379801,128385340,Pingy92PR,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:21:27Z,,claim,,0.0765131,1635571308,laurapradoss,2019-07-17T14:21:27Z,1151497143384969216,retweet,https://twitter.com/Pingy92PR/status/1151497143384969216,,
,2019-07-17T14:21:28Z,,0.0299138,88057396,karlamonroig,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:21:28Z,,claim,,0.0299138,161910231,genesisdann,2019-07-17T14:21:28Z,1151497146400747520,retweet,https://twitter.com/karlamonroig/status/1151497146400747520,,
,2019-07-17T14:21:28Z,,0.0350826,793970815,titaredondel,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:21:28Z,,claim,,0.0235188,755223983071428608,anangely_s,2019-07-17T14:21:28Z,1151497147805659137,retweet,https://twitter.com/titaredondel/status/1151497147805659137,,
,2019-07-17T14:21:28Z,,0.0350826,793970815,titaredondel,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:21:28Z,,claim,,0.128516,998049008944807936,ivannaa_sofiaa_,2019-07-17T14:21:28Z,1151497148833439745,retweet,https://twitter.com/titaredondel/status/1151497148833439745,,
,2019-07-17T14:21:30Z,,0.0379801,464855368,juandalmauPR,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:21:30Z,,claim,,0.0299138,46472018,IAmChachin,2019-07-17T14:21:30Z,1151497155963686912,quote,https://twitter.com/juandalmauPR/status/1151497155963686912,,
,2019-07-17T14:21:31Z,,0.0656556,29067282,MrCruzPR,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:21:31Z,,claim,,0.454006,243263553,HCorderoGuzman,2019-07-17T14:21:31Z,1151497158572552193,retweet,https://twitter.com/MrCruzPR/status/1151497158572552193,,
,2019-07-17T14:21:31Z,,0.0379801,721168973,rodzja_,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:21:31Z,,claim,,0.0299138,1260788840,natyemarie,2019-07-17T14:21:31Z,1151497160447447040,retweet,https://twitter.com/rodzja_/status/1151497160447447040,,
,2019-07-17T14:21:33Z,,0.0350826,793970815,titaredondel,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:21:33Z,,claim,,,1019032035749396480,amv_9009,2019-07-17T14:21:33Z,1151497170538913792,retweet,https://twitter.com/titaredondel/status/1151497170538913792,,
,2019-07-17T14:21:35Z,,0.0562449,135285845,casapuebloorg,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:21:35Z,,claim,,,911177485,jm_torres3,2019-07-17T14:21:35Z,1151497178780766211,retweet,https://twitter.com/casapuebloorg/status/1151497178780766211,,
,2019-07-17T14:21:36Z,,0.0323988,2152186328,309Navi,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:21:36Z,,claim,,0.148121,716728679,mattyphantom_,2019-07-17T14:21:36Z,1151497179791601665,retweet,https://twitter.com/309Navi/status/1151497179791601665,,
,2019-07-17T14:21:38Z,,0.0562449,50344152,PedroJulio,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:21:38Z,,claim,,0.0299138,46472018,IAmChachin,2019-07-17T14:21:38Z,1151497188100464640,retweet,https://twitter.com/PedroJulio/status/1151497188100464640,,
,2019-07-17T14:21:38Z,,0.0235188,37681003,mariitateacher,,true,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:21:38Z,,claim,,0.0350826,10228272,YouTube,2019-07-17T14:21:38Z,1151497189824356353,mention,https://twitter.com/mariitateacher/status/1151497189824356353,,
,2019-07-17T14:21:38Z,,0.0323988,1915636538,kellydiazr,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:21:38Z,,claim,,,731988012,mecanicmarea,2019-07-17T14:21:38Z,1151497190658981888,retweet,https://twitter.com/kellydiazr/status/1151497190658981888,,
,2019-07-17T14:21:39Z,,0.0350826,793970815,titaredondel,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:21:39Z,,claim,,,767848478525362179,Alexa_732,2019-07-17T14:21:39Z,1151497194580643840,retweet,https://twitter.com/titaredondel/status/1151497194580643840,,
,2019-07-17T14:21:39Z,,0.0708926,82781984,JannyMir,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:21:39Z,,claim,,0.103286,89950740,nlamboy,2019-07-17T14:21:39Z,1151497194874294272,retweet,https://twitter.com/JannyMir/status/1151497194874294272,,
,2019-07-17T14:21:40Z,,0.0562449,50344152,PedroJulio,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:21:40Z,,claim,,,3632646973,raisha_perez,2019-07-17T14:21:40Z,1151497197311201280,retweet,https://twitter.com/PedroJulio/status/1151497197311201280,,
,2019-07-17T14:21:40Z,,0.0350826,793970815,titaredondel,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:21:40Z,,claim,,0.0520294,4044413237,arroyo_zuleyka,2019-07-17T14:21:40Z,1151497197327933440,retweet,https://twitter.com/titaredondel/status/1151497197327933440,,
,2019-07-17T14:21:41Z,,0.0520294,15338940,anibalacevedo,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:21:41Z,,claim,,0.0350826,389533013,flambiperez,2019-07-17T14:21:41Z,1151497201207652352,retweet,https://twitter.com/anibalacevedo/status/1151497201207652352,,
,2019-07-17T14:21:41Z,,0.027614,39203045,Residente,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:21:41Z,,claim,,0.0562449,382394933,MilkyWhiteTY,2019-07-17T14:21:41Z,1151497204156239872,quote,https://twitter.com/Residente/status/1151497204156239872,,
,2019-07-17T14:21:42Z,,0.0520294,3017808291,ymcvx,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:21:42Z,,claim,,0.0656556,1276090136,ricky_morales10,2019-07-17T14:21:42Z,1151497208396701697,retweet,https://twitter.com/ymcvx/status/1151497208396701697,,
,2019-07-17T14:21:44Z,,0.0350826,49099651,veromitchel,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:21:44Z,,claim,,0.11957,1242177217,luis_gabriel171,2019-07-17T14:21:44Z,1151497214516224001,retweet,https://twitter.com/veromitchel/status/1151497214516224001,,
,2019-07-17T14:21:45Z,,0.0379801,721168973,rodzja_,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:21:45Z,,claim,,0.0481137,1961448204,brendaliz_03,2019-07-17T14:21:45Z,1151497218584731648,retweet,https://twitter.com/rodzja_/status/1151497218584731648,,
,2019-07-17T14:21:46Z,,0.0299138,488422984,ac13alex,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:21:46Z,,claim,,,16174455,cpajsb,2019-07-17T14:21:46Z,1151497221667508227,retweet,https://twitter.com/ac13alex/status/1151497221667508227,,
,2019-07-17T14:21:47Z,,0.0444788,926550140923666432,edgo3finger,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:21:47Z,,claim,,,942507368914485249,Zuheylee9,2019-07-17T14:21:47Z,1151497229523476480,retweet,https://twitter.com/edgo3finger/status/1151497229523476480,,
,2019-07-17T14:21:48Z,,0.128516,298129388,ReyGomezteleSUR,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:21:48Z,,claim,,0.207906,1037898625811132416,DespertemosM,2019-07-17T14:21:48Z,1151497229938712576,retweet,https://twitter.com/ReyGomezteleSUR/status/1151497229938712576,,
,2019-07-17T14:21:48Z,,0.0520294,92891264,giupuyola,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:21:48Z,,claim,,0.0481137,39616826,kryssssssssss,2019-07-17T14:21:48Z,1151497233822564352,retweet,https://twitter.com/giupuyola/status/1151497233822564352,,
,2019-07-17T14:21:49Z,,0.103286,92554915,JimAndrade,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:21:49Z,,claim,,0.111167,1005101266110992384,nayomieeg,2019-07-17T14:21:49Z,1151497234992812038,retweet,https://twitter.com/JimAndrade/status/1151497234992812038,,
,2019-07-17T14:21:49Z,,0.0481137,700788721512132609,_paolani,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:21:49Z,,claim,,,745311134563995649,_hijodelmar_,2019-07-17T14:21:49Z,1151497237421330432,retweet,https://twitter.com/_paolani/status/1151497237421330432,,
,2019-07-17T14:21:51Z,,0.0481137,46434641,elidiolatorre,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:21:51Z,,claim,,0.0959028,933382261,antoniojuanpd,2019-07-17T14:21:51Z,1151497242815139841,retweet,https://twitter.com/elidiolatorre/status/1151497242815139841,,
,2019-07-17T14:21:52Z,,0.0562449,50344152,PedroJulio,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:21:52Z,,claim,,0.027614,2936239871,lilvenicebitch_,2019-07-17T14:21:52Z,1151497248343285760,retweet,https://twitter.com/PedroJulio/status/1151497248343285760,,
,2019-07-17T14:21:52Z,,0.0350826,310175568,agridvlce,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:21:52Z,,claim,,0.0607801,897240445385920512,JewelEchevarria,2019-07-17T14:21:52Z,1151497249731633152,retweet,https://twitter.com/agridvlce/status/1151497249731633152,,
,2019-07-17T14:21:54Z,,0.0656556,508225049,LaPelucaDeOlivo,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:21:54Z,,claim,,0.0379801,615697263,Mrs_InesNvs,2019-07-17T14:21:54Z,1151497256400351232,retweet,https://twitter.com/LaPelucaDeOlivo/status/1151497256400351232,,
,2019-07-17T14:21:55Z,,0.0656556,29067282,MrCruzPR,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:21:55Z,,claim,,0.0656556,1276090136,ricky_morales10,2019-07-17T14:21:55Z,1151497259135246337,retweet,https://twitter.com/MrCruzPR/status/1151497259135246337,,
,2019-07-17T14:21:55Z,,0.0656556,29067282,MrCruzPR,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:21:55Z,,claim,,0.0350826,2775259122,arroba_karina,2019-07-17T14:21:55Z,1151497259277852672,retweet,https://twitter.com/MrCruzPR/status/1151497259277852672,,
,2019-07-17T14:21:55Z,,0.0350826,793970815,titaredondel,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:21:55Z,,claim,,0.0481137,723364701145456641,aponte_omayra,2019-07-17T14:21:55Z,1151497261211365376,retweet,https://twitter.com/titaredondel/status/1151497261211365376,,
,2019-07-17T14:21:56Z,,0.0379801,2825632089,_kenyafabiola_,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:21:56Z,,claim,,,1052368259499085826,NegronSixto,2019-07-17T14:21:56Z,1151497263849574401,retweet,https://twitter.com/_kenyafabiola_/status/1151497263849574401,,
,2019-07-17T14:21:57Z,,0.0299138,488422984,ac13alex,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:21:57Z,,claim,,0.0379801,170160413,NanayMyrie,2019-07-17T14:21:57Z,1151497268677287936,retweet,https://twitter.com/ac13alex/status/1151497268677287936,,
,2019-07-17T14:21:58Z,,0.0379801,1059542139737128960,sanbenito,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:21:58Z,,claim,,0.0959028,777702,gerryc,2019-07-17T14:21:58Z,1151497271642431488,quote,https://twitter.com/sanbenito/status/1151497271642431488,,
,2019-07-17T14:21:58Z,,0.0959028,777702,gerryc,,true,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:21:58Z,,claim,,0.0379801,1059542139737128960,sanbenito,2019-07-17T14:21:58Z,1151497271642431488,mention,https://twitter.com/gerryc/status/1151497271642431488,,
,2019-07-17T14:21:58Z,,0.0959028,777702,gerryc,,true,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:21:58Z,,claim,,0.027614,39203045,Residente,2019-07-17T14:21:58Z,1151497271642431488,mention,https://twitter.com/gerryc/status/1151497271642431488,,
,2019-07-17T14:21:58Z,,0.0656556,762472408653508608,lorenzooliver13,,true,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:21:58Z,,claim,,0.027614,39203045,Residente,2019-07-17T14:21:58Z,1151497275350355968,mention,https://twitter.com/lorenzooliver13/status/1151497275350355968,,
,2019-07-17T14:21:58Z,,0.0656556,762472408653508608,lorenzooliver13,,true,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:21:58Z,,claim,,0.0379801,1059542139737128960,sanbenito,2019-07-17T14:21:58Z,1151497275350355968,mention,https://twitter.com/lorenzooliver13/status/1151497275350355968,,
,2019-07-17T14:21:59Z,,0.0323988,47748121,CelebratePR,,true,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:21:59Z,,claim,,0.318419,3070134955,noticiasomponce,2019-07-17T14:21:59Z,1151497275899830272,mention,https://twitter.com/CelebratePR/status/1151497275899830272,,
,2019-07-17T14:21:59Z,,0.0656556,66449043,CheitoRiveraMad,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:21:59Z,,claim,,0.251523,238399119,AVbrendaa,2019-07-17T14:21:59Z,1151497277573423107,retweet,https://twitter.com/CheitoRiveraMad/status/1151497277573423107,,
,2019-07-17T14:22:01Z,,0.0379801,128385340,Pingy92PR,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:22:01Z,,claim,,0.0562449,959080938,_lorenrealg,2019-07-17T14:22:01Z,1151497284561113088,retweet,https://twitter.com/Pingy92PR/status/1151497284561113088,,
,2019-07-17T14:22:01Z,,0.0350826,793970815,titaredondel,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:22:01Z,,claim,,0.0411067,1283633306,taniableh,2019-07-17T14:22:01Z,1151497285735292931,retweet,https://twitter.com/titaredondel/status/1151497285735292931,,
,2019-07-17T14:22:01Z,,0.0299138,488422984,ac13alex,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:22:01Z,,claim,,,48208508,_Eualexis,2019-07-17T14:22:01Z,1151497287744524288,retweet,https://twitter.com/ac13alex/status/1151497287744524288,,
,2019-07-17T14:22:02Z,,0.0350826,1080667406,jrosaly0113,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:22:02Z,,claim,,,1865423017,EvelynJoly16,2019-07-17T14:22:02Z,1151497289770385408,retweet,https://twitter.com/jrosaly0113/status/1151497289770385408,,
,2019-07-17T14:22:03Z,,0.0299138,488422984,ac13alex,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:22:03Z,,claim,,,345660937,eugenio175,2019-07-17T14:22:03Z,1151497295910887424,retweet,https://twitter.com/ac13alex/status/1151497295910887424,,
,2019-07-17T14:22:05Z,,0.0656556,147076951,lherrero,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:22:05Z,,claim,,0.0481137,30984177,maru_kein,2019-07-17T14:22:05Z,1151497301069848577,retweet,https://twitter.com/lherrero/status/1151497301069848577,,
,2019-07-17T14:22:06Z,,0.0350826,793970815,titaredondel,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:22:06Z,,claim,,0.0254864,1360619636,paolaxnicole24,2019-07-17T14:22:06Z,1151497306518294528,retweet,https://twitter.com/titaredondel/status/1151497306518294528,,
,2019-07-17T14:22:06Z,,,1606010570,Desde_LasGradas,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:22:06Z,,claim,,0.0656556,42981785,GabyAviles,2019-07-17T14:22:06Z,1151497308812599296,retweet,https://twitter.com/Desde_LasGradas/status/1151497308812599296,,
,2019-07-17T14:22:07Z,,0.0350826,793970815,titaredondel,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:22:07Z,,claim,,0.111167,850428032,abrams_kenneth,2019-07-17T14:22:07Z,1151497311341748233,retweet,https://twitter.com/titaredondel/status/1151497311341748233,,
,2019-07-17T14:22:07Z,,0.0350826,793970815,titaredondel,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:22:07Z,,claim,,,959335489,veronicaedmee,2019-07-17T14:22:07Z,1151497312113442816,retweet,https://twitter.com/titaredondel/status/1151497312113442816,,
,2019-07-17T14:22:08Z,,0.0444788,33557808,SilverioPR,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:22:08Z,,claim,,0.11957,32483824,labo4141,2019-07-17T14:22:08Z,1151497313967378434,retweet,https://twitter.com/SilverioPR/status/1151497313967378434,,
,2019-07-17T14:22:08Z,,0.0411067,2497286078,kevtopo,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:22:08Z,,claim,,,911177485,jm_torres3,2019-07-17T14:22:08Z,1151497317587017728,retweet,https://twitter.com/kevtopo/status/1151497317587017728,,
,2019-07-17T14:22:09Z,,0.0323988,34113589,NataliaNicole,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:22:09Z,,claim,,0.0411067,1433173634,manisuelta,2019-07-17T14:22:09Z,1151497321718452224,retweet,https://twitter.com/NataliaNicole/status/1151497321718452224,,
,2019-07-17T14:22:10Z,,0.0562449,50344152,PedroJulio,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:22:10Z,,claim,,0.158817,1057328811585560576,aleon05,2019-07-17T14:22:10Z,1151497325379899392,retweet,https://twitter.com/PedroJulio/status/1151497325379899392,,
,2019-07-17T14:22:11Z,,0.0299138,88057396,karlamonroig,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:22:11Z,,claim,,0.0889952,2904173352,tomy2875,2019-07-17T14:22:11Z,1151497326894243841,retweet,https://twitter.com/karlamonroig/status/1151497326894243841,,
,2019-07-17T14:22:11Z,,0.0607801,4280871,alvinrcouto,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:22:11Z,,claim,,0.194668,3309070189,DonGoyoOficial,2019-07-17T14:22:11Z,1151497327330365441,retweet,https://twitter.com/alvinrcouto/status/1151497327330365441,,
,2019-07-17T14:22:16Z,,0.0350826,74241677,renucho,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:22:16Z,,claim,,0.0299138,161910231,genesisdann,2019-07-17T14:22:16Z,1151497348239044613,retweet,https://twitter.com/renucho/status/1151497348239044613,,
,2019-07-17T14:20:12Z,,,310050745,meligerlyn,,true,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:20:12Z,,claim,,0.0959028,160272125,TATACHARBONIER,2019-07-17T14:20:12Z,1151496829013581824,mention,https://twitter.com/meligerlyn/status/1151496829013581824,,
,2019-07-17T14:20:12Z,,,310050745,meligerlyn,,true,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:20:12Z,,claim,,0.0889952,178917058,pnp_pr,2019-07-17T14:20:12Z,1151496829013581824,mention,https://twitter.com/meligerlyn/status/1151496829013581824,,
,2019-07-17T14:20:13Z,,,798014035673358336,nickywicky03,,true,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:20:13Z,,claim,,0.0350826,10228272,YouTube,2019-07-17T14:20:13Z,1151496833266532352,mention,https://twitter.com/nickywicky03/status/1151496833266532352,,
,2019-07-17T14:20:14Z,,0.0350826,1080667406,jrosaly0113,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:20:14Z,,claim,,,290118323,NMasKildare,2019-07-17T14:20:14Z,1151496837603495937,retweet,https://twitter.com/jrosaly0113/status/1151496837603495937,,
,2019-07-17T14:20:15Z,,0.0350826,793970815,titaredondel,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:20:15Z,,claim,,,1024822773112291328,Gabrieljci,2019-07-17T14:20:15Z,1151496842942799877,retweet,https://twitter.com/titaredondel/status/1151496842942799877,,
,2019-07-17T14:20:16Z,,0.0350826,37786797,econrivera,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:20:16Z,,claim,,0.0562449,50417519,Vmattei,2019-07-17T14:20:16Z,1151496844398288896,retweet,https://twitter.com/econrivera/status/1151496844398288896,,
,2019-07-17T14:20:16Z,,,1902679692,NataliaNegrnRou,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:20:16Z,,claim,,0.0254864,453263051,mrrusterPR,2019-07-17T14:20:16Z,1151496845379739651,retweet,https://twitter.com/NataliaNegrnRou/status/1151496845379739651,,
,2019-07-17T14:20:16Z,,0.0656556,508225049,LaPelucaDeOlivo,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:20:16Z,,claim,,,878016188693041153,astri87,2019-07-17T14:20:16Z,1151496847627825152,retweet,https://twitter.com/LaPelucaDeOlivo/status/1151496847627825152,,
,2019-07-17T14:20:17Z,,0.0562449,314167755,JuankiMartinez_,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:20:17Z,,claim,,0.182079,1044994629014376449,leogreenpr1,2019-07-17T14:20:17Z,1151496849150361600,retweet,https://twitter.com/JuankiMartinez_/status/1151496849150361600,,
,2019-07-17T14:20:17Z,,0.0708926,838073974315704321,ColeFeminista,,false,query=%23RickyRenuncia&sort=recent&type=Twitter,2019-07-17T14:20:17Z,,claim,,0.0323988,2910432735,_bramblerose,2019-07-17T14:20:17Z,1151496849355935744,retweet,https://twitter.com/ColeFeminista/status/1151496849355935744,,
